"fish" "day" "state" "sub"
"2920" "20" 59 5 2
"2921" "21" 59 6 2
"2922" "22" 59 NA NA
"2923" "23" 59 8 1
"2924" "24" 59 3 2
"2925" "25" 59 NA NA
"2926" "26" 59 8 1
"2927" "27" 59 NA NA
"2928" "28" 59 NA NA
"2929" "29" 59 NA NA
"2930" "30" 59 NA NA
"2931" "31" 59 6 3
"2932" "32" 59 NA NA
"2933" "33" 59 7 1
"2934" "34" 59 9 2
"2935" "35" 59 9 2
"2936" "36" 59 NA NA
"2937" "37" 59 NA NA
"2938" "38" 59 NA NA
"2939" "39" 59 NA NA
"2940" "40" 59 NA NA
"2941" "41" 59 NA NA
"2942" "42" 59 NA NA
"2943" "43" 59 NA NA
"2944" "44" 59 8 1
"2945" "45" 59 6 3
"2946" "46" 59 5 3
"2947" "47" 59 NA NA
"2948" "48" 59 5 3
"2949" "49" 59 NA NA
"2950" "50" 59 NA NA
"2951" "1" 60 7 2
"2952" "2" 60 NA NA
"2953" "3" 60 NA NA
"2954" "4" 60 NA NA
"2955" "5" 60 2 2
"2956" "6" 60 NA NA
"2957" "7" 60 6 3
"2958" "8" 60 NA NA
"2959" "9" 60 NA NA
"2960" "10" 60 NA NA
"2961" "11" 60 NA NA
"2962" "12" 60 NA NA
"2963" "13" 60 6 3
"2964" "14" 60 NA NA
"2965" "15" 60 9 2
"2966" "16" 60 NA NA
"2967" "17" 60 NA NA
"2968" "18" 60 NA NA
"2969" "19" 60 7 1
"2970" "20" 60 NA NA
"2971" "21" 60 NA NA
"2972" "22" 60 NA NA
"2973" "23" 60 8 1
"2974" "24" 60 3 1
"2975" "25" 60 8 1
"2976" "26" 60 7 1
"2977" "27" 60 NA NA
"2978" "28" 60 6 3
"2979" "29" 60 NA NA
"2980" "30" 60 NA NA
"2981" "31" 60 NA NA
"2982" "32" 60 9 2
"2983" "33" 60 NA NA
"2984" "34" 60 NA NA
"2985" "35" 60 NA NA
"2986" "36" 60 NA NA
"2987" "37" 60 NA NA
"2988" "38" 60 NA NA
"2989" "39" 60 NA NA
"2990" "40" 60 NA NA
"2991" "41" 60 NA NA
"2992" "42" 60 NA NA
"2993" "43" 60 NA NA
"2994" "44" 60 NA NA
"2995" "45" 60 NA NA
"2996" "46" 60 5 2
"2997" "47" 60 NA NA
"2998" "48" 60 NA NA
"2999" "49" 60 NA NA
"3000" "50" 60 7 2
"3001" "1" 61 NA NA
"3002" "2" 61 NA NA
"3003" "3" 61 NA NA
"3004" "4" 61 NA NA
"3005" "5" 61 NA NA
"3006" "6" 61 9 2
"3007" "7" 61 NA NA
"3008" "8" 61 NA NA
"3009" "9" 61 NA NA
"3010" "10" 61 6 3
"3011" "11" 61 NA NA
"3012" "12" 61 7 1
"3013" "13" 61 NA NA
"3014" "14" 61 7 2
"3015" "15" 61 NA NA
"3016" "16" 61 NA NA
"3017" "17" 61 NA NA
"3018" "18" 61 NA NA
"3019" "19" 61 NA NA
"3020" "20" 61 5 2
"3021" "21" 61 8 1
"3022" "22" 61 NA NA
"3023" "23" 61 NA NA
"3024" "24" 61 2 3
"3025" "25" 61 NA NA
"3026" "26" 61 NA NA
"3027" "27" 61 NA NA
"3028" "28" 61 NA NA
"3029" "29" 61 NA NA
"3030" "30" 61 1 3
"3031" "31" 61 NA NA
"3032" "32" 61 NA NA
"3033" "33" 61 NA NA
"3034" "34" 61 8 1
"3035" "35" 61 NA NA
"3036" "36" 61 5 2
"3037" "37" 61 NA NA
"3038" "38" 61 NA NA
"3039" "39" 61 6 3
"3040" "40" 61 NA NA
"3041" "41" 61 NA NA
"3042" "42" 61 NA NA
"3043" "43" 61 NA NA
"3044" "44" 61 8 1
"3045" "45" 61 NA NA
"3046" "46" 61 6 3
"3047" "47" 61 NA NA
"3048" "48" 61 NA NA
"3049" "49" 61 7 2
"3050" "50" 61 NA NA
"3051" "1" 62 NA NA
"3052" "2" 62 5 3
"3053" "3" 62 NA NA
"3054" "4" 62 NA NA
"3055" "5" 62 NA NA
"3056" "6" 62 NA NA
"3057" "7" 62 NA NA
"3058" "8" 62 NA NA
"3059" "9" 62 NA NA
"3060" "10" 62 6 3
"3061" "11" 62 NA NA
"3062" "12" 62 7 2
"3063" "13" 62 NA NA
"3064" "14" 62 NA NA
"3065" "15" 62 NA NA
"3066" "16" 62 NA NA
"3067" "17" 62 NA NA
"3068" "18" 62 NA NA
"3069" "19" 62 NA NA
"3070" "20" 62 NA NA
"3071" "21" 62 NA NA
"3072" "22" 62 7 1
"3073" "23" 62 NA NA
"3074" "24" 62 NA NA
"3075" "25" 62 NA NA
"3076" "26" 62 NA NA
"3077" "27" 62 NA NA
"3078" "28" 62 9 2
"3079" "29" 62 NA NA
"3080" "30" 62 NA NA
"3081" "31" 62 7 1
"3082" "32" 62 NA NA
"3083" "33" 62 NA NA
"3084" "34" 62 9 2
"3085" "35" 62 NA NA
"3086" "36" 62 6 3
"3087" "37" 62 3 3
"3088" "38" 62 NA NA
"3089" "39" 62 NA NA
"3090" "40" 62 NA NA
"3091" "41" 62 7 2
"3092" "42" 62 NA NA
"3093" "43" 62 NA NA
"3094" "44" 62 NA NA
"3095" "45" 62 NA NA
"3096" "46" 62 NA NA
"3097" "47" 62 NA NA
"3098" "48" 62 7 2
"3099" "49" 62 NA NA
"3100" "50" 62 NA NA
"3101" "1" 63 7 1
"3102" "2" 63 NA NA
"3103" "3" 63 5 2
"3104" "4" 63 NA NA
"3105" "5" 63 NA NA
"3106" "6" 63 NA NA
"3107" "7" 63 7 1
"3108" "8" 63 NA NA
"3109" "9" 63 NA NA
"3110" "10" 63 NA NA
"3111" "11" 63 NA NA
"3112" "12" 63 7 2
"3113" "13" 63 NA NA
"3114" "14" 63 NA NA
"3115" "15" 63 NA NA
"3116" "16" 63 NA NA
"3117" "17" 63 NA NA
"3118" "18" 63 NA NA
"3119" "19" 63 6 3
"3120" "20" 63 NA NA
"3121" "21" 63 9 2
"3122" "22" 63 NA NA
"3123" "23" 63 NA NA
"3124" "24" 63 NA NA
"3125" "25" 63 NA NA
"3126" "26" 63 7 1
"3127" "27" 63 NA NA
"3128" "28" 63 NA NA
"3129" "29" 63 NA NA
"3130" "30" 63 NA NA
"3131" "31" 63 NA NA
"3132" "32" 63 10 2
"3133" "33" 63 NA NA
"3134" "34" 63 NA NA
"3135" "35" 63 9 2
"3136" "36" 63 6 3
"3137" "37" 63 NA NA
"3138" "38" 63 NA NA
"3139" "39" 63 NA NA
"3140" "40" 63 NA NA
"3141" "41" 63 NA NA
"3142" "42" 63 NA NA
"3143" "43" 63 5 2
"3144" "44" 63 8 1
"3145" "45" 63 6 3
"3146" "46" 63 NA NA
"3147" "47" 63 4 2
"3148" "48" 63 NA NA
"3149" "49" 63 NA NA
"3150" "50" 63 NA NA
"3151" "1" 64 NA NA
"3152" "2" 64 NA NA
"3153" "3" 64 5 2
"3154" "4" 64 NA NA
"3155" "5" 64 NA NA
"3156" "6" 64 NA NA
"3157" "7" 64 NA NA
"3158" "8" 64 NA NA
"3159" "9" 64 6 3
"3160" "10" 64 7 1
"3161" "11" 64 NA NA
"3162" "12" 64 7 1
"3163" "13" 64 NA NA
"3164" "14" 64 NA NA
"3165" "15" 64 NA NA
"3166" "16" 64 8 1
"3167" "17" 64 8 1
"3168" "18" 64 NA NA
"3169" "19" 64 6 3
"3170" "20" 64 NA NA
"3171" "21" 64 NA NA
"3172" "22" 64 NA NA
"3173" "23" 64 NA NA
"3174" "24" 64 NA NA
"3175" "25" 64 NA NA
"3176" "26" 64 NA NA
"3177" "27" 64 NA NA
"3178" "28" 64 NA NA
"3179" "29" 64 NA NA
"3180" "30" 64 NA NA
"3181" "31" 64 8 1
"3182" "32" 64 NA NA
"3183" "33" 64 NA NA
"3184" "34" 64 8 1
"3185" "35" 64 8 1
"3186" "36" 64 7 1
"3187" "37" 64 NA NA
"3188" "38" 64 5 2
"3189" "39" 64 NA NA
"3190" "40" 64 4 2
"3191" "41" 64 7 1
"3192" "42" 64 8 1
"3193" "43" 64 NA NA
"3194" "44" 64 7 2
"3195" "45" 64 NA NA
"3196" "46" 64 NA NA
"3197" "47" 64 NA NA
"3198" "48" 64 NA NA
"3199" "49" 64 NA NA
"3200" "50" 64 NA NA
"3201" "1" 65 NA NA
"3202" "2" 65 9 1
"3203" "3" 65 NA NA
"3204" "4" 65 NA NA
"3205" "5" 65 NA NA
"3206" "6" 65 NA NA
"3207" "7" 65 NA NA
"3208" "8" 65 1 2
"3209" "9" 65 NA NA
"3210" "10" 65 NA NA
"3211" "11" 65 NA NA
"3212" "12" 65 NA NA
"3213" "13" 65 5 3
"3214" "14" 65 NA NA
"3215" "15" 65 NA NA
"3216" "16" 65 NA NA
"3217" "17" 65 NA NA
"3218" "18" 65 6 3
"3219" "19" 65 NA NA
"3220" "20" 65 3 1
"3221" "21" 65 7 2
"3222" "22" 65 7 2
"3223" "23" 65 NA NA
"3224" "24" 65 NA NA
"3225" "25" 65 NA NA
"3226" "26" 65 NA NA
"3227" "27" 65 NA NA
"3228" "28" 65 NA NA
"3229" "29" 65 NA NA
"3230" "30" 65 4 2
"3231" "31" 65 NA NA
"3232" "32" 65 NA NA
"3233" "33" 65 9 2
"3234" "34" 65 NA NA
"3235" "35" 65 6 3
"3236" "36" 65 6 3
"3237" "37" 65 NA NA
"3238" "38" 65 NA NA
"3239" "39" 65 NA NA
"3240" "40" 65 NA NA
"3241" "41" 65 NA NA
"3242" "42" 65 NA NA
"3243" "43" 65 NA NA
"3244" "44" 65 NA NA
"3245" "45" 65 NA NA
"3246" "46" 65 NA NA
"3247" "47" 65 NA NA
"3248" "48" 65 NA NA
"3249" "49" 65 NA NA
"3250" "50" 65 NA NA
"3251" "1" 66 6 3
"3252" "2" 66 8 1
"3253" "3" 66 6 3
"3254" "4" 66 8 1
"3255" "5" 66 NA NA
"3256" "6" 66 NA NA
"3257" "7" 66 NA NA
"3258" "8" 66 3 2
"3259" "9" 66 NA NA
"3260" "10" 66 8 1
"3261" "11" 66 5 2
"3262" "12" 66 NA NA
"3263" "13" 66 4 3
"3264" "14" 66 NA NA
"3265" "15" 66 10 1
"3266" "16" 66 NA NA
"3267" "17" 66 NA NA
"3268" "18" 66 NA NA
"3269" "19" 66 NA NA
"3270" "20" 66 NA NA
"3271" "21" 66 7 1
"3272" "22" 66 7 2
"3273" "23" 66 NA NA
"3274" "24" 66 NA NA
"3275" "25" 66 NA NA
"3276" "26" 66 NA NA
"3277" "27" 66 NA NA
"3278" "28" 66 7 1
"3279" "29" 66 6 3
"3280" "30" 66 NA NA
"3281" "31" 66 NA NA
"3282" "32" 66 NA NA
"3283" "33" 66 NA NA
"3284" "34" 66 NA NA
"3285" "35" 66 NA NA
"3286" "36" 66 NA NA
"3287" "37" 66 NA NA
"3288" "38" 66 5 2
"3289" "39" 66 NA NA
"3290" "40" 66 6 3
"3291" "41" 66 NA NA
"3292" "42" 66 NA NA
"3293" "43" 66 NA NA
"3294" "44" 66 NA NA
"3295" "45" 66 7 2
"3296" "46" 66 NA NA
"3297" "47" 66 NA NA
"3298" "48" 66 NA NA
"3299" "49" 66 NA NA
"3300" "50" 66 NA NA
"3301" "1" 67 6 3
"3302" "2" 67 NA NA
"3303" "3" 67 NA NA
"3304" "4" 67 NA NA
"3305" "5" 67 1 2
"3306" "6" 67 NA NA
"3307" "7" 67 NA NA
"3308" "8" 67 3 2
"3309" "9" 67 5 3
"3310" "10" 67 NA NA
"3311" "11" 67 NA NA
"3312" "12" 67 6 3
"3313" "13" 67 5 2
"3314" "14" 67 8 1
"3315" "15" 67 NA NA
"3316" "16" 67 NA NA
"3317" "17" 67 NA NA
"3318" "18" 67 NA NA
"3319" "19" 67 5 2
"3320" "20" 67 NA NA
"3321" "21" 67 NA NA
"3322" "22" 67 6 3
"3323" "23" 67 NA NA
"3324" "24" 67 2 3
"3325" "25" 67 NA NA
"3326" "26" 67 5 3
"3327" "27" 67 NA NA
"3328" "28" 67 NA NA
"3329" "29" 67 NA NA
"3330" "30" 67 6 2
"3331" "31" 67 7 2
"3332" "32" 67 NA NA
"3333" "33" 67 NA NA
"3334" "34" 67 NA NA
"3335" "35" 67 NA NA
"3336" "36" 67 NA NA
"3337" "37" 67 4 2
"3338" "38" 67 NA NA
"3339" "39" 67 6 3
"3340" "40" 67 NA NA
"3341" "41" 67 7 1
"3342" "42" 67 NA NA
"3343" "43" 67 NA NA
"3344" "44" 67 NA NA
"3345" "45" 67 9 2
"3346" "46" 67 NA NA
"3347" "47" 67 5 3
"3348" "48" 67 10 1
"3349" "49" 67 9 2
"3350" "50" 67 NA NA
"3351" "1" 68 NA NA
"3352" "2" 68 NA NA
"3353" "3" 68 NA NA
"3354" "4" 68 NA NA
"3355" "5" 68 NA NA
"3356" "6" 68 NA NA
"3357" "7" 68 NA NA
"3358" "8" 68 2 3
"3359" "9" 68 6 3
"3360" "10" 68 6 3
"3361" "11" 68 NA NA
"3362" "12" 68 8 1
"3363" "13" 68 NA NA
"3364" "14" 68 NA NA
"3365" "15" 68 NA NA
"3366" "16" 68 NA NA
"3367" "17" 68 NA NA
"3368" "18" 68 NA NA
"3369" "19" 68 NA NA
"3370" "20" 68 NA NA
"3371" "21" 68 NA NA
"3372" "22" 68 5 2
"3373" "23" 68 7 1
"3374" "24" 68 NA NA
"3375" "25" 68 NA NA
"3376" "26" 68 NA NA
"3377" "27" 68 6 3
"3378" "28" 68 NA NA
"3379" "29" 68 NA NA
"3380" "30" 68 7 2
"3381" "31" 68 8 1
"3382" "32" 68 NA NA
"3383" "33" 68 9 2
"3384" "34" 68 NA NA
"3385" "35" 68 NA NA
"3386" "36" 68 3 3
"3387" "37" 68 NA NA
"3388" "38" 68 NA NA
"3389" "39" 68 NA NA
"3390" "40" 68 NA NA
"3391" "41" 68 7 1
"3392" "42" 68 NA NA
"3393" "43" 68 NA NA
"3394" "44" 68 8 1
"3395" "45" 68 NA NA
"3396" "46" 68 NA NA
"3397" "47" 68 NA NA
"3398" "48" 68 NA NA
"3399" "49" 68 9 2
"3400" "50" 68 NA NA
"3401" "1" 69 NA NA
"3402" "2" 69 NA NA
"3403" "3" 69 NA NA
"3404" "4" 69 NA NA
"3405" "5" 69 NA NA
"3406" "6" 69 8 1
"3407" "7" 69 7 1
"3408" "8" 69 2 2
"3409" "9" 69 7 1
"3410" "10" 69 5 3
"3411" "11" 69 5 3
"3412" "12" 69 8 1
"3413" "13" 69 NA NA
"3414" "14" 69 NA NA
"3415" "15" 69 8 1
"3416" "16" 69 NA NA
"3417" "17" 69 NA NA
"3418" "18" 69 8 1
"3419" "19" 69 NA NA
"3420" "20" 69 NA NA
"3421" "21" 69 6 3
"3422" "22" 69 NA NA
"3423" "23" 69 8 1
"3424" "24" 69 NA NA
"3425" "25" 69 3 1
"3426" "26" 69 NA NA
"3427" "27" 69 NA NA
"3428" "28" 69 NA NA
"3429" "29" 69 NA NA
"3430" "30" 69 NA NA
"3431" "31" 69 NA NA
"3432" "32" 69 8 1
"3433" "33" 69 10 3
"3434" "34" 69 NA NA
"3435" "35" 69 NA NA
"3436" "36" 69 NA NA
"3437" "37" 69 4 2
"3438" "38" 69 NA NA
"3439" "39" 69 NA NA
"3440" "40" 69 NA NA
"3441" "41" 69 NA NA
"3442" "42" 69 NA NA
"3443" "43" 69 6 3
"3444" "44" 69 8 1
"3445" "45" 69 NA NA
"3446" "46" 69 NA NA
"3447" "47" 69 NA NA
"3448" "48" 69 NA NA
"3449" "49" 69 NA NA
"3450" "50" 69 NA NA
"3451" "1" 70 NA NA
"3452" "2" 70 NA NA
"3453" "3" 70 NA NA
"3454" "4" 70 NA NA
"3455" "5" 70 NA NA
"3456" "6" 70 NA NA
"3457" "7" 70 NA NA
"3458" "8" 70 NA NA
"3459" "9" 70 8 3
"3460" "10" 70 NA NA
"3461" "11" 70 NA NA
"3462" "12" 70 NA NA
"3463" "13" 70 NA NA
"3464" "14" 70 6 3
"3465" "15" 70 NA NA
"3466" "16" 70 NA NA
"3467" "17" 70 7 2
"3468" "18" 70 NA NA
"3469" "19" 70 NA NA
"3470" "20" 70 4 1
"3471" "21" 70 NA NA
"3472" "22" 70 9 2
"3473" "23" 70 NA NA
"3474" "24" 70 3 2
"3475" "25" 70 3 2
"3476" "26" 70 NA NA
"3477" "27" 70 NA NA
"3478" "28" 70 NA NA
"3479" "29" 70 NA NA
"3480" "30" 70 10 3
"3481" "31" 70 NA NA
"3482" "32" 70 8 1
"3483" "33" 70 NA NA
"3484" "34" 70 7 2
"3485" "35" 70 NA NA
"3486" "36" 70 3 3
"3487" "37" 70 NA NA
"3488" "38" 70 NA NA
"3489" "39" 70 NA NA
"3490" "40" 70 NA NA
"3491" "41" 70 9 3
"3492" "42" 70 6 3
"3493" "43" 70 5 2
"3494" "44" 70 NA NA
"3495" "45" 70 NA NA
"3496" "46" 70 NA NA
"3497" "47" 70 NA NA
"3498" "48" 70 NA NA
"3499" "49" 70 6 3
"3500" "50" 70 NA NA
"3501" "1" 71 NA NA
"3502" "2" 71 NA NA
"3503" "3" 71 NA NA
"3504" "4" 71 8 1
"3505" "5" 71 NA NA
"3506" "6" 71 NA NA
"3507" "7" 71 NA NA
"3508" "8" 71 4 1
"3509" "9" 71 NA NA
"3510" "10" 71 6 3
"3511" "11" 71 NA NA
"3512" "12" 71 6 3
"3513" "13" 71 NA NA
"3514" "14" 71 NA NA
"3515" "15" 71 NA NA
"3516" "16" 71 8 1
"3517" "17" 71 NA NA
"3518" "18" 71 NA NA
"3519" "19" 71 NA NA
"3520" "20" 71 NA NA
"3521" "21" 71 NA NA
"3522" "22" 71 NA NA
"3523" "23" 71 NA NA
"3524" "24" 71 NA NA
"3525" "25" 71 NA NA
"3526" "26" 71 NA NA
"3527" "27" 71 NA NA
"3528" "28" 71 NA NA
"3529" "29" 71 NA NA
"3530" "30" 71 10 3
"3531" "31" 71 NA NA
"3532" "32" 71 6 3
"3533" "33" 71 NA NA
"3534" "34" 71 NA NA
"3535" "35" 71 NA NA
"3536" "36" 71 NA NA
"3537" "37" 71 2 3
"3538" "38" 71 NA NA
"3539" "39" 71 NA NA
"3540" "40" 71 NA NA
"3541" "41" 71 NA NA
"3542" "42" 71 6 3
"3543" "43" 71 NA NA
"3544" "44" 71 NA NA
"3545" "45" 71 9 2
"3546" "46" 71 NA NA
"3547" "47" 71 NA NA
"3548" "48" 71 5 2
"3549" "49" 71 NA NA
"3550" "50" 71 5 2
"3551" "1" 72 NA NA
"3552" "2" 72 NA NA
"3553" "3" 72 NA NA
"3554" "4" 72 NA NA
"3555" "5" 72 NA NA
"3556" "6" 72 8 1
"3557" "7" 72 NA NA
"3558" "8" 72 NA NA
"3559" "9" 72 NA NA
"3560" "10" 72 6 3
"3561" "11" 72 6 3
"3562" "12" 72 5 3
"3563" "13" 72 7 1
"3564" "14" 72 NA NA
"3565" "15" 72 NA NA
"3566" "16" 72 NA NA
"3567" "17" 72 7 2
"3568" "18" 72 8 1
"3569" "19" 72 NA NA
"3570" "20" 72 4 3
"3571" "21" 72 NA NA
"3572" "22" 72 8 1
"3573" "23" 72 8 1
"3574" "24" 72 4 3
"3575" "25" 72 NA NA
"3576" "26" 72 NA NA
"3577" "27" 72 NA NA
"3578" "28" 72 NA NA
"3579" "29" 72 NA NA
"3580" "30" 72 NA NA
"3581" "31" 72 8 1
"3582" "32" 72 6 3
"3583" "33" 72 NA NA
"3584" "34" 72 NA NA
"3585" "35" 72 6 3
"3586" "36" 72 3 3
"3587" "37" 72 NA NA
"3588" "38" 72 NA NA
"3589" "39" 72 8 1
"3590" "40" 72 NA NA
"3591" "41" 72 NA NA
"3592" "42" 72 NA NA
"3593" "43" 72 NA NA
"3594" "44" 72 5 3
"3595" "45" 72 NA NA
"3596" "46" 72 NA NA
"3597" "47" 72 NA NA
"3598" "48" 72 NA NA
"3599" "49" 72 NA NA
"3600" "50" 72 NA NA
"3601" "1" 73 NA NA
"3602" "2" 73 NA NA
"3603" "3" 73 NA NA
"3604" "4" 73 NA NA
"3605" "5" 73 6 1
"3606" "6" 73 NA NA
"3607" "7" 73 8 1
"3608" "8" 73 NA NA
"3609" "9" 73 8 1
"3610" "10" 73 NA NA
"3611" "11" 73 NA NA
"3612" "12" 73 5 3
"3613" "13" 73 NA NA
"3614" "14" 73 NA NA
"3615" "15" 73 NA NA
"3616" "16" 73 NA NA
"3617" "17" 73 7 1
"3618" "18" 73 NA NA
"3619" "19" 73 NA NA
"3620" "20" 73 NA NA
"3621" "21" 73 NA NA
"3622" "22" 73 7 2
"3623" "23" 73 NA NA
"3624" "24" 73 NA NA
"3625" "25" 73 NA NA
"3626" "26" 73 NA NA
"3627" "27" 73 NA NA
"3628" "28" 73 NA NA
"3629" "29" 73 NA NA
"3630" "30" 73 NA NA
"3631" "31" 73 NA NA
"3632" "32" 73 NA NA
"3633" "33" 73 NA NA
"3634" "34" 73 NA NA
"3635" "35" 73 NA NA
"3636" "36" 73 NA NA
"3637" "37" 73 NA NA
"3638" "38" 73 NA NA
"3639" "39" 73 NA NA
"3640" "40" 73 NA NA
"3641" "41" 73 NA NA
"3642" "42" 73 NA NA
"3643" "43" 73 NA NA
"3644" "44" 73 7 1
"3645" "45" 73 NA NA
"3646" "46" 73 6 3
"3647" "47" 73 NA NA
"3648" "48" 73 NA NA
"3649" "49" 73 6 3
"3650" "50" 73 NA NA
"3651" "1" 74 8 1
"3652" "2" 74 NA NA
"3653" "3" 74 NA NA
"3654" "4" 74 NA NA
"3655" "5" 74 NA NA
"3656" "6" 74 NA NA
"3657" "7" 74 8 1
"3658" "8" 74 3 1
"3659" "9" 74 NA NA
"3660" "10" 74 NA NA
"3661" "11" 74 NA NA
"3662" "12" 74 NA NA
"3663" "13" 74 NA NA
"3664" "14" 74 NA NA
"3665" "15" 74 NA NA
"3666" "16" 74 NA NA
"3667" "17" 74 NA NA
"3668" "18" 74 9 2
"3669" "19" 74 NA NA
"3670" "20" 74 NA NA
"3671" "21" 74 NA NA
"3672" "22" 74 9 2
"3673" "23" 74 NA NA
"3674" "24" 74 NA NA
"3675" "25" 74 NA NA
"3676" "26" 74 NA NA
"3677" "27" 74 NA NA
"3678" "28" 74 NA NA
"3679" "29" 74 8 1
"3680" "30" 74 9 2
"3681" "31" 74 NA NA
"3682" "32" 74 7 2
"3683" "33" 74 NA NA
"3684" "34" 74 NA NA
"3685" "35" 74 7 1
"3686" "36" 74 NA NA
"3687" "37" 74 NA NA
"3688" "38" 74 1 2
"3689" "39" 74 8 1
"3690" "40" 74 NA NA
"3691" "41" 74 NA NA
"3692" "42" 74 NA NA
"3693" "43" 74 2 3
"3694" "44" 74 8 3
"3695" "45" 74 10 3
"3696" "46" 74 NA NA
"3697" "47" 74 NA NA
"3698" "48" 74 7 1
"3699" "49" 74 NA NA
"3700" "50" 74 NA NA
"3701" "1" 75 NA NA
"3702" "2" 75 NA NA
"3703" "3" 75 7 1
"3704" "4" 75 NA NA
"3705" "5" 75 6 3
"3706" "6" 75 8 1
"3707" "7" 75 NA NA
"3708" "8" 75 NA NA
"3709" "9" 75 NA NA
"3710" "10" 75 NA NA
"3711" "11" 75 9 2
"3712" "12" 75 7 2
"3713" "13" 75 NA NA
"3714" "14" 75 5 2
"3715" "15" 75 6 3
"3716" "16" 75 6 3
"3717" "17" 75 NA NA
"3718" "18" 75 9 2
"3719" "19" 75 5 2
"3720" "20" 75 NA NA
"3721" "21" 75 NA NA
"3722" "22" 75 9 2
"3723" "23" 75 NA NA
"3724" "24" 75 3 2
"3725" "25" 75 NA NA
"3726" "26" 75 NA NA
"3727" "27" 75 NA NA
"3728" "28" 75 NA NA
"3729" "29" 75 NA NA
"3730" "30" 75 NA NA
"3731" "31" 75 NA NA
"3732" "32" 75 NA NA
"3733" "33" 75 NA NA
"3734" "34" 75 NA NA
"3735" "35" 75 7 1
"3736" "36" 75 NA NA
"3737" "37" 75 NA NA
"3738" "38" 75 NA NA
"3739" "39" 75 NA NA
"3740" "40" 75 8 1
"3741" "41" 75 NA NA
"3742" "42" 75 NA NA
"3743" "43" 75 NA NA
"3744" "44" 75 NA NA
"3745" "45" 75 NA NA
"3746" "46" 75 NA NA
"3747" "47" 75 NA NA
"3748" "48" 75 NA NA
"3749" "49" 75 NA NA
"3750" "50" 75 NA NA
"3751" "1" 76 NA NA
"3752" "2" 76 NA NA
"3753" "3" 76 NA NA
"3754" "4" 76 4 3
"3755" "5" 76 NA NA
"3756" "6" 76 7 1
"3757" "7" 76 8 1
"3758" "8" 76 5 3
"3759" "9" 76 NA NA
"3760" "10" 76 NA NA
"3761" "11" 76 8 1
"3762" "12" 76 7 1
"3763" "13" 76 7 1
"3764" "14" 76 NA NA
"3765" "15" 76 NA NA
"3766" "16" 76 NA NA
"3767" "17" 76 NA NA
"3768" "18" 76 7 2
"3769" "19" 76 5 3
"3770" "20" 76 NA NA
"3771" "21" 76 10 3
"3772" "22" 76 8 3
"3773" "23" 76 NA NA
"3774" "24" 76 NA NA
"3775" "25" 76 7 1
"3776" "26" 76 4 2
"3777" "27" 76 6 3
"3778" "28" 76 NA NA
"3779" "29" 76 NA NA
"3780" "30" 76 NA NA
"3781" "31" 76 8 1
"3782" "32" 76 8 1
"3783" "33" 76 NA NA
"3784" "34" 76 8 1
"3785" "35" 76 NA NA
"3786" "36" 76 4 2
"3787" "37" 76 NA NA
"3788" "38" 76 NA NA
"3789" "39" 76 NA NA
"3790" "40" 76 NA NA
"3791" "41" 76 NA NA
"3792" "42" 76 NA NA
"3793" "43" 76 2 3
"3794" "44" 76 NA NA
"3795" "45" 76 NA NA
"3796" "46" 76 NA NA
"3797" "47" 76 5 3
"3798" "48" 76 NA NA
"3799" "49" 76 NA NA
"3800" "50" 76 NA NA
"3801" "1" 77 NA NA
"3802" "2" 77 NA NA
"3803" "3" 77 NA NA
"3804" "4" 77 NA NA
"3805" "5" 77 NA NA
"3806" "6" 77 NA NA
"3807" "7" 77 6 3
"3808" "8" 77 NA NA
"3809" "9" 77 NA NA
"3810" "10" 77 NA NA
"3811" "11" 77 8 1
"3812" "12" 77 7 2
"3813" "13" 77 NA NA
"3814" "14" 77 4 3
"3815" "15" 77 NA NA
"3816" "16" 77 7 1
"3817" "17" 77 4 3
"3818" "18" 77 7 2
"3819" "19" 77 5 3
"3820" "20" 77 7 2
"3821" "21" 77 10 3
"3822" "22" 77 NA NA
"3823" "23" 77 NA NA
"3824" "24" 77 4 2
"3825" "25" 77 NA NA
"3826" "26" 77 4 3
"3827" "27" 77 NA NA
"3828" "28" 77 NA NA
"3829" "29" 77 NA NA
"3830" "30" 77 NA NA
"3831" "31" 77 NA NA
"3832" "32" 77 NA NA
"3833" "33" 77 NA NA
"3834" "34" 77 8 1
"3835" "35" 77 NA NA
"3836" "36" 77 NA NA
"3837" "37" 77 NA NA
"3838" "38" 77 NA NA
"3839" "39" 77 NA NA
"3840" "40" 77 7 2
"3841" "41" 77 NA NA
"3842" "42" 77 NA NA
"3843" "43" 77 NA NA
"3844" "44" 77 NA NA
"3845" "45" 77 NA NA
"3846" "46" 77 NA NA
"3847" "47" 77 NA NA
"3848" "48" 77 8 1
"3849" "49" 77 NA NA
"3850" "50" 77 NA NA
"3851" "1" 78 NA NA
"3852" "2" 78 NA NA
"3853" "3" 78 NA NA
"3854" "4" 78 NA NA
"3855" "5" 78 NA NA
"3856" "6" 78 NA NA
"3857" "7" 78 NA NA
"3858" "8" 78 NA NA
"3859" "9" 78 NA NA
"3860" "10" 78 10 3
"3861" "11" 78 NA NA
"3862" "12" 78 NA NA
"3863" "13" 78 NA NA
"3864" "14" 78 4 1
"3865" "15" 78 NA NA
"3866" "16" 78 NA NA
"3867" "17" 78 NA NA
"3868" "18" 78 NA NA
"3869" "19" 78 6 3
"3870" "20" 78 NA NA
